,Symbol,Company,Owner,Relationship,Date,Cost,# Shares,Value($),Total Shares,Filing,Type,currentprice,movingaverage
1,TMC,TMC the metals Co Inc.,Barron Gerard,Chief Executive Officer,"Jun 29, 2022",$1.01,25000,25250,15316809,"Jun 29, 2022, 09:56 PM",buy,1.0,2.0531666709317102
2,LAZY,"Lazydays Holdings, Inc.","B. Riley Financial, Inc.",10% Owner,"Jun 27, 2022",$12.33,12990,160128,164909,"Jun 29, 2022, 09:30 PM",buy,11.59000015258789,18.664861128065322
3,LAZY,"Lazydays Holdings, Inc.","B. Riley Financial, Inc.",10% Owner,"Jun 29, 2022",$11.83,36333,429747,239909,"Jun 29, 2022, 09:30 PM",buy,11.59000015258789,18.664861128065322
4,LAZY,"Lazydays Holdings, Inc.","B. Riley Financial, Inc.",10% Owner,"Jun 28, 2022",$12.16,38667,470249,203576,"Jun 29, 2022, 09:30 PM",buy,11.59000015258789,18.664861128065322
5,MDV,MODIV INC.,NOLAN THOMAS H JR,Director,"Jun 27, 2022",$15.97,61,974,10327,"Jun 29, 2022, 09:11 PM",buy,17.594999313354492,18.77541053169652
6,MDV,MODIV INC.,SMITH KIMBERLY J,Director,"Jun 27, 2022",$15.97,5,80,866,"Jun 29, 2022, 09:11 PM",buy,17.594999313354492,18.77541053169652
7,MDV,MODIV INC.,Halfacre Aaron Scott,CEO,"Jun 27, 2022",$15.99,83,1327,21047,"Jun 29, 2022, 09:11 PM",buy,17.594999313354492,18.77541053169652
8,MDV,MODIV INC.,Halfacre Aaron Scott,CEO,"Jun 28, 2022",$17.87,42,751,21089,"Jun 29, 2022, 09:11 PM",buy,17.594999313354492,18.77541053169652
9,MDV,MODIV INC.,McWilliams Curtis B,Director,"Jun 27, 2022",$15.97,65,1038,10939,"Jun 29, 2022, 09:10 PM",buy,17.594999313354492,18.77541053169652
10,MDV,MODIV INC.,Tirondola Connie,Director,"Jun 27, 2022",$15.97,5,80,866,"Jun 29, 2022, 09:10 PM",buy,17.594999313354492,18.77541053169652
11,MDV,MODIV INC.,Ishaq Asma,Director,"Jun 27, 2022",$15.97,5,80,866,"Jun 29, 2022, 09:09 PM",buy,17.594999313354492,18.77541053169652
12,MDV,MODIV INC.,MARKMAN ADAM SCOTT,Director,"Jun 27, 2022",$15.97,63,1006,10590,"Jun 29, 2022, 09:09 PM",buy,17.594999313354492,18.77541053169652
13,MYPS,"PLAYSTUDIOS, Inc.",PASCAL ANDREW S,Chairman and CEO,"Jun 27, 2022",$4.56,13500,61601,406300,"Jun 29, 2022, 09:04 PM",buy,4.09499979019165,4.737027761671278
14,CPSS,"CONSUMER PORTFOLIO SERVICES, INC.","BLACK DIAMOND CAPITAL MANAGEMENT, L.L.C.",10% Owner,"Jun 27, 2022",$10.51,25477,267814,5068875,"Jun 29, 2022, 08:32 PM",buy,10.319999694824219,10.521611128913031
15,CPSS,"CONSUMER PORTFOLIO SERVICES, INC.","BLACK DIAMOND CAPITAL MANAGEMENT, L.L.C.",10% Owner,"Jun 29, 2022",$10.33,40062,413840,5121853,"Jun 29, 2022, 08:32 PM",buy,10.319999694824219,10.521611128913031
16,CPSS,"CONSUMER PORTFOLIO SERVICES, INC.","BLACK DIAMOND CAPITAL MANAGEMENT, L.L.C.",10% Owner,"Jun 28, 2022",$10.52,12916,135825,5081791,"Jun 29, 2022, 08:32 PM",buy,10.319999694824219,10.521611128913031
17,CXDO,"Crexendo, Inc.",MIHAYLO STEVEN G,Chief Executive Officer,"Jun 28, 2022",$3.00,10000,29952,11188256,"Jun 29, 2022, 08:29 PM",buy,2.9600000381469727,4.104244440131717
18,SBIG,"SpringBig Holdings, Inc.","TCAC Sponsor, LLC",10% Owner,"Jun 14, 2022",$10.00,600000,6000000,600000,"Jun 29, 2022, 07:59 PM",buy,1.9299999475479126,9.429405528306962
19,QRHC,Quest Resource Holding Corp,FRIEDBERG DANIEL M.,Director,"Jun 28, 2022",$3.96,900,3560,2796646,"Jun 29, 2022, 07:57 PM",buy,3.9700000286102295,5.86466668844223
20,QRHC,Quest Resource Holding Corp,FRIEDBERG DANIEL M.,Director,"Jun 27, 2022",$3.95,956,3776,2795746,"Jun 29, 2022, 07:57 PM",buy,3.9700000286102295,5.86466668844223
21,PLCE,"Childrens Place, Inc.",BACHMAN JOHN E.,Director,"Jun 29, 2022",$38.50,1500,57750,20182,"Jun 29, 2022, 07:33 PM",buy,38.560001373291016,65.90100012885199
22,SFBC,"Sound Financial Bancorp, Inc.",STILWELL JOSEPH,10% Owner,"Jun 28, 2022",$36.03,23100,832251,128467,"Jun 29, 2022, 06:23 PM",buy,37.0,40.48138891855876
23,SFBC,"Sound Financial Bancorp, Inc.",STILWELL JOSEPH,10% Owner,"Jun 27, 2022",$36.00,436,15696,18015,"Jun 29, 2022, 06:23 PM",buy,37.0,40.48138891855876
24,TELA,"TELA Bio, Inc.","EW HEALTHCARE PARTNERS FUND 2, L.P.",See footnote 2,"Jun 28, 2022",$7.10,10000,70950,3560709,"Jun 29, 2022, 06:13 PM",buy,7.059999942779541,10.993033356136745
25,TELA,"TELA Bio, Inc.","EW HEALTHCARE PARTNERS FUND 2, L.P.",See footnote 2,"Jun 27, 2022",$7.22,5000,36100,3550709,"Jun 29, 2022, 06:13 PM",buy,7.059999942779541,10.993033356136745
26,RWLK,ReWalk Robotics Ltd.,Lind Global Fund II LP,10% Owner,"Jun 29, 2022",$0.94,30000,28200,4367079,"Jun 29, 2022, 05:15 PM",buy,0.9200000166893005,1.1597555488348008
27,RWLK,ReWalk Robotics Ltd.,Lind Global Fund II LP,10% Owner,"Jun 28, 2022",$0.96,6315,6062,4352079,"Jun 29, 2022, 05:15 PM",buy,0.9200000166893005,1.1597555488348008
28,SEAC,SEACHANGE INTERNATIONAL INC,SINGER KAREN,10% Owner,"Jun 29, 2022",$0.60,98262,58505,6875616,"Jun 29, 2022, 05:04 PM",buy,0.5899999737739563,1.0749999963574939
29,SEAC,SEACHANGE INTERNATIONAL INC,SINGER KAREN,10% Owner,"Jun 28, 2022",$0.59,9340,5512,6777354,"Jun 29, 2022, 05:04 PM",buy,0.5899999737739563,1.0749999963574939
30,SEAC,SEACHANGE INTERNATIONAL INC,SINGER KAREN,10% Owner,"Jun 27, 2022",$0.60,142398,85396,6768014,"Jun 29, 2022, 05:04 PM",buy,0.5899999737739563,1.0749999963574939
31,RKT,"Rocket Companies, Inc.",Rizik Matthew,Director,"Jun 28, 2022",$7.60,2800,21280,226302,"Jun 29, 2022, 04:55 PM",buy,7.230000019073486,12.260777772797478
32,RKT,"Rocket Companies, Inc.",Rizik Matthew,Director,"Jun 27, 2022",$7.73,2800,21644,223502,"Jun 29, 2022, 04:55 PM",buy,7.230000019073486,12.260777772797478
33,RKT,"Rocket Companies, Inc.",Rizik Matthew,Director,"Jun 29, 2022",$7.22,2900,20938,229202,"Jun 29, 2022, 04:55 PM",buy,7.230000019073486,12.260777772797478
34,RKT,"Rocket Companies, Inc.",Farner Jay,Chief Executive Officer,"Jun 27, 2022",$7.73,25800,199434,2878107,"Jun 29, 2022, 04:55 PM",buy,7.230000019073486,12.260777772797478
35,RKT,"Rocket Companies, Inc.",Farner Jay,Chief Executive Officer,"Jun 29, 2022",$7.22,27600,199272,2931907,"Jun 29, 2022, 04:55 PM",buy,7.230000019073486,12.260777772797478
36,RKT,"Rocket Companies, Inc.",Farner Jay,Chief Executive Officer,"Jun 28, 2022",$7.60,26200,199120,2904307,"Jun 29, 2022, 04:55 PM",buy,7.230000019073486,12.260777772797478
37,APLT,Applied Therapeutics Inc.,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",10% Owner,"Jun 27, 2022",$1.00,3500000,3500000,4555077,"Jun 29, 2022, 04:37 PM",buy,0.8799999952316284,5.503122209509214
38,CTBI,COMMUNITY TRUST BANCORP INC /KY/,BAIRD CHARLES J,Director,"Jun 29, 2022",$40.56,500,20279,2500,"Jun 29, 2022, 04:28 PM",buy,40.58000183105469,42.55777768029107
39,SCWX,SecureWorks Corp,Gagnon Neil,10% Owner,"Jun 27, 2022",$11.32,18274,206785,94276,"Jun 29, 2022, 04:10 PM",buy,10.859999656677246,14.465499989191692
40,SCWX,SecureWorks Corp,Gagnon Neil,10% Owner,"Jun 28, 2022",$11.07,25000,276822,359194,"Jun 29, 2022, 04:10 PM",buy,10.859999656677246,14.465499989191692
41,HQI,"HireQuest, Inc.",JACKSON EDWARD,Director,"Jun 24, 2022",$12.62,3000,37854,2595103,"Jun 29, 2022, 04:05 PM",buy,13.75,18.047666671541002
42,VINC,"Vincerx Pharma, Inc.",Izumi Raquel E.,See Remarks,"Jun 27, 2022",$1.41,40000,56312,40000,"Jun 29, 2022, 04:05 PM",buy,1.2999999523162842,6.734055552879969
43,PHX,PHX MINERALS INC.,D'Amico Raphael,VP - CFO,"Jun 29, 2022",$3.02,3500,10584,366075,"Jun 29, 2022, 02:57 PM",buy,3.0,2.943555552429623
44,FBNC,FIRST BANCORP /NC/,PERRY DEXTER V,Director,"Jun 29, 2022",$34.78,973,33841,3485,"Jun 29, 2022, 02:01 PM",buy,34.709999084472656,42.90883335537381
45,CSBB,CSB BANCORP INC /OH,BAKER ROBERT K,Director,"Jun 29, 2022",$37.50,683,25613,14442,"Jun 29, 2022, 01:21 PM",buy,37.5,38.976944308810765
46,FDBC,FIDELITY D & D BANCORP INC,MCDONALD MICHAEL J,Vice Chairman,"Jun 29, 2022",$41.60,1000,41600,124721,"Jun 29, 2022, 12:24 PM",buy,39.400001525878906,47.268833287556966
47,RCG,"RENN Fund, Inc.",STAHL MURRAY,President and CEO,"Jun 28, 2022",$2.29,300,687,169000,"Jun 29, 2022, 12:13 PM",buy,2.180000066757202,2.467888886398739
48,RCG,"RENN Fund, Inc.",STAHL MURRAY,President and CEO,"Jun 28, 2022",$2.29,75,172,42217,"Jun 29, 2022, 12:13 PM",buy,2.180000066757202,2.467888886398739
49,RCG,"RENN Fund, Inc.",STAHL MURRAY,President and CEO,"Jun 28, 2022",$2.29,2,5,3366,"Jun 29, 2022, 12:13 PM",buy,2.180000066757202,2.467888886398739
50,RCG,"RENN Fund, Inc.",STAHL MURRAY,President and CEO,"Jun 28, 2022",$2.29,300,687,172408,"Jun 29, 2022, 12:13 PM",buy,2.180000066757202,2.467888886398739
51,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 28, 2022",$1632.74,1,1633,43124,"Jun 29, 2022, 12:02 PM",buy,1505.7900390625,1307.6339443630643
52,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 28, 2022",$1632.74,3,4898,1738,"Jun 29, 2022, 12:02 PM",buy,1505.7900390625,1307.6339443630643
53,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 28, 2022",$1632.74,2,3265,1365,"Jun 29, 2022, 12:02 PM",buy,1505.7900390625,1307.6339443630643
54,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 28, 2022",$1632.74,1,1633,1526,"Jun 29, 2022, 12:02 PM",buy,1505.7900390625,1307.6339443630643
55,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 28, 2022",$1632.74,2,3265,1464,"Jun 29, 2022, 12:02 PM",buy,1505.7900390625,1307.6339443630643
56,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 28, 2022",$1632.74,13,21226,206522,"Jun 29, 2022, 12:02 PM",buy,1505.7900390625,1307.6339443630643
57,GIM,TEMPLETON GLOBAL INCOME FUND,"Saba Capital Management, L.P.",10% Owner,"Jun 28, 2022",$4.38,600,2628,30209813,"Jun 29, 2022, 09:26 AM",buy,4.449999809265137,4.996166653103298
58,GIM,TEMPLETON GLOBAL INCOME FUND,"Saba Capital Management, L.P.",10% Owner,"Jun 27, 2022",$4.32,42642,184213,30209213,"Jun 29, 2022, 09:26 AM",buy,4.449999809265137,4.996166653103298
59,TURN,180 DEGREE CAPITAL CORP. /NY/,Wolfe Daniel B,President,"Jun 28, 2022",$6.12,1689,10337,203250,"Jun 29, 2022, 08:31 AM",buy,6.079999923706055,6.907944446139865
60,TURN,180 DEGREE CAPITAL CORP. /NY/,Bigelow Robert E III,"VP, Head of Fund Development","Jun 28, 2022",$6.10,650,3965,101960,"Jun 29, 2022, 08:23 AM",buy,6.079999923706055,6.907944446139865
61,VOXX,VOXX International Corp,Kahli Beat,Director,"Jun 28, 2022",$9.49,5000,47450,4595000,"Jun 29, 2022, 07:00 AM",buy,9.279999732971191,9.972000005510118
62,ALTG,ALTA EQUIPMENT GROUP INC.,"B. Riley Financial, Inc.",10% Owner,"Jun 24, 2022",$9.50,25851,245497,5907564,"Jun 28, 2022, 09:30 PM",buy,8.989999771118164,12.947944439782036
63,ALTG,ALTA EQUIPMENT GROUP INC.,"B. Riley Financial, Inc.",10% Owner,"Jun 28, 2022",$9.50,3227,30657,5917565,"Jun 28, 2022, 09:30 PM",buy,8.989999771118164,12.947944439782036
64,ALTG,ALTA EQUIPMENT GROUP INC.,"B. Riley Financial, Inc.",10% Owner,"Jun 27, 2022",$9.50,6774,64353,5914338,"Jun 28, 2022, 09:30 PM",buy,8.989999771118164,12.947944439782036
65,MMAT,META MATERIALS INC.,Welch Thomas Gordon,10% Owner,"Jun 24, 2022",$1.28,35000,44800,2450243,"Jun 28, 2022, 08:25 PM",buy,1.0399999618530273,2.410555550787184
66,MMAT,META MATERIALS INC.,Welch Thomas Gordon,10% Owner,"Jun 24, 2022",$1.30,35000,45465,1948242,"Jun 28, 2022, 08:25 PM",buy,1.0399999618530273,2.410555550787184
67,LULU,lululemon athletica inc.,Gibson Kourtney,Director,"Jun 15, 2022",$280.12,200,56024,1302,"Jun 28, 2022, 08:05 PM",buy,282.9800109863281,357.5151111178928
68,REFI,"Chicago Atlantic Real Estate Finance, Inc.",Cappell Anthony,Chief Executive Officer,"Dec 08, 2021",$16.25,500,8125,218270,"Jun 28, 2022, 07:49 PM",buy,15.539999961853027,17.50782141685486
69,SKIL,Skillsoft Corp.,Ferrera Gary W,Chief Financial Officer,"Jun 28, 2022",$3.61,30000,108270,30000,"Jun 28, 2022, 07:46 PM",buy,3.559999942779541,7.753055539396074
70,OCX,Oncocyte Corp,"PURA VIDA INVESTMENTS, LLC",10% Owner,"Apr 14, 2022",$1.25,76840,96184,8532663,"Jun 28, 2022, 07:46 PM",buy,0.8600000143051147,1.827311110165384
71,OCX,Oncocyte Corp,"PURA VIDA INVESTMENTS, LLC",10% Owner,"Apr 14, 2022",$1.25,123160,154166,7473607,"Jun 28, 2022, 07:46 PM",buy,0.8600000143051147,1.827311110165384
72,ARKR,ARK RESTAURANTS CORP,SATTERFIELD THOMAS A JR,10% Owner,"Jun 27, 2022",$18.21,8707,158554,84183,"Jun 28, 2022, 07:29 PM",buy,17.399999618530273,17.162444406085545
73,ARKR,ARK RESTAURANTS CORP,SATTERFIELD THOMAS A JR,10% Owner,"Jun 24, 2022",$17.67,10313,182231,75476,"Jun 28, 2022, 07:29 PM",buy,17.399999618530273,17.162444406085545
74,ARKR,ARK RESTAURANTS CORP,SATTERFIELD THOMAS A JR,10% Owner,"Jun 24, 2022",$16.32,1000,16320,1000,"Jun 28, 2022, 07:29 PM",buy,17.399999618530273,17.162444406085545
75,ARKR,ARK RESTAURANTS CORP,SATTERFIELD THOMAS A JR,10% Owner,"Jun 24, 2022",$16.73,5500,92015,37000,"Jun 28, 2022, 07:29 PM",buy,17.399999618530273,17.162444406085545
76,CRVS,"Corvus Pharmaceuticals, Inc.",MILLER RICHARD A MD,President and CEO,"Jun 27, 2022",$1.00,5000,4985,1349405,"Jun 28, 2022, 07:15 PM",buy,1.0199999809265137,2.2384833302762774
77,CRVS,"Corvus Pharmaceuticals, Inc.",MILLER RICHARD A MD,President and CEO,"Jun 24, 2022",$1.03,5000,5150,1344405,"Jun 28, 2022, 07:15 PM",buy,1.0199999809265137,2.2384833302762774
78,NAUT,"Nautilus Biotechnology, Inc.",Mowry Anna,CFO and Treasurer,"Jun 27, 2022",$2.75,5500,15124,39250,"Jun 28, 2022, 06:17 PM",buy,2.640000104904175,4.358472235997518
79,CAFLX,PIMCO California Flexible Municipal Income Fund,"Allianz Fund Investments, Inc.",10% Owner,"Jun 27, 2022",$10.00,2490000,24900000,2500000,"Jun 28, 2022, 06:08 PM",buy,na,na
80,QTNT,Quotient Ltd,Mendez Manuel O.,Chief Executive Officer,"Jun 24, 2022",$0.30,66666,20000,483333,"Jun 28, 2022, 05:51 PM",buy,0.25,1.4339444431993695
81,QTNT,Quotient Ltd,Kiboro Ali,Chief Financial Officer,"Jun 24, 2022",$0.30,66666,20000,66666,"Jun 28, 2022, 05:40 PM",buy,0.25,1.4339444431993695
82,EP,EMPIRE PETROLEUM CORP,Matschke Mason H.,Director,"Jun 24, 2022",$12.35,1273,15725,377646,"Jun 28, 2022, 05:19 PM",buy,10.9399995803833,15.16573329501682
83,OCFC,OCEANFIRST FINANCIAL CORP,Barrett Patrick Sean,Executive Vice President & CFO,"Jun 24, 2022",$18.91,10500,198555,20508,"Jun 28, 2022, 04:58 PM",buy,19.190000534057617,21.071777799394397
84,USAU,U.S. GOLD CORP.,NORMAN LUKE ANTHONY,Director,"Jun 24, 2022",$4.17,8482,35403,293165,"Jun 28, 2022, 04:46 PM",buy,4.289999961853027,7.431055584218767
85,BKYI,BIO KEY INTERNATIONAL INC,Sullivan James David,Chief Legal Officer,"Jun 14, 2022",$1.69,3416,5764,63000,"Jun 28, 2022, 04:44 PM",buy,1.7999999523162842,2.307944448126687
86,BKYI,BIO KEY INTERNATIONAL INC,Sullivan James David,Chief Legal Officer,"Jun 13, 2022",$1.70,84,143,59584,"Jun 28, 2022, 04:44 PM",buy,1.7999999523162842,2.307944448126687
87,NASD,SINGING MACHINE CO INC,"BitNile Holdings, Inc.",10% Owner,"Jun 24, 2022",$7.74,2000,15475,1544000,"Jun 28, 2022, 04:30 PM",buy,na,na
88,BTTX,"Better Therapeutics, Inc.",Heinen Mark,See Remarks,"Jun 24, 2022",$1.75,2281,4001,2281,"Jun 28, 2022, 04:24 PM",buy,1.649999976158142,4.294316649436951
89,PFSW,PFSWEB INC,Samaha Eli,10% Owner,"Jun 24, 2022",$11.72,23448,274811,2633189,"Jun 28, 2022, 04:15 PM",buy,11.8100004196167,12.140500026279026
90,CHK,CHESAPEAKE ENERGY CORP,Wichterich Michael,Executive Chairman,"Jun 27, 2022",$85.65,2000,171300,25318,"Jun 28, 2022, 04:11 PM",buy,87.01000213623047,76.00372219085693
91,CHK,CHESAPEAKE ENERGY CORP,Wichterich Michael,Executive Chairman,"Jun 24, 2022",$81.50,3000,244500,23318,"Jun 28, 2022, 04:11 PM",buy,87.01000213623047,76.00372219085693
92,KFS,KINGSWAY FINANCIAL SERVICES INC,OAKMONT CAPITAL INC,10% Owner,"Jun 27, 2022",$5.40,3858,20826,2522708,"Jun 28, 2022, 04:08 PM",buy,5.659999847412109,5.4089444345898094
93,KFS,KINGSWAY FINANCIAL SERVICES INC,OAKMONT CAPITAL INC,10% Owner,"Jun 24, 2022",$5.35,6454,34536,2518850,"Jun 28, 2022, 04:08 PM",buy,5.659999847412109,5.4089444345898094
94,KFS,KINGSWAY FINANCIAL SERVICES INC,Kavanagh Terence Michael,Director,"Jun 27, 2022",$5.40,3858,20826,2557458,"Jun 28, 2022, 04:07 PM",buy,5.659999847412109,5.4089444345898094
95,KFS,KINGSWAY FINANCIAL SERVICES INC,Kavanagh Terence Michael,Director,"Jun 24, 2022",$5.35,6454,34536,2553600,"Jun 28, 2022, 04:07 PM",buy,5.659999847412109,5.4089444345898094
96,KFS,KINGSWAY FINANCIAL SERVICES INC,Hannon Gregory Paul,Director,"Jun 27, 2022",$5.40,3858,20826,2570458,"Jun 28, 2022, 04:06 PM",buy,5.659999847412109,5.4089444345898094
97,KFS,KINGSWAY FINANCIAL SERVICES INC,Hannon Gregory Paul,Director,"Jun 24, 2022",$5.35,6454,34536,2566600,"Jun 28, 2022, 04:06 PM",buy,5.659999847412109,5.4089444345898094
98,NVNO,enVVeno Medical Corp,BERMAN ROBERT ANDREW,Chief Executive Officer,"Jun 27, 2022",$3.80,2500,9500,210236,"Jun 28, 2022, 04:05 PM",buy,3.7100000381469727,5.8997110949622265
99,BATRA,Liberty Media Corp,"GAMCO INVESTORS, INC. ET AL",10% Owner,"Jun 27, 2022",$25.00,2000,50000,12000,"Jun 28, 2022, 04:00 PM",buy,24.809999465942383,27.454333337148032
100,CCHW,Columbia Care Inc.,GOLDBERG PHILIP,Director,"Jun 27, 2022",$1.36,23500,31960,7784127,"Jun 28, 2022, 04:00 PM",buy,na,na
1,GOVX,"GeoVax Labs, Inc.",McKee Kelly T. Jr.,Chief Medical Officer,"Jun 27, 2022",$1.12,4464,5000,19185,"Jun 28, 2022, 02:59 PM",buy,0.8550000190734863,2.382572227716446
2,CSBB,CSB BANCORP INC /OH,Briggs Vikki G,Director,"Jun 27, 2022",$38.67,445,17210,9607,"Jun 28, 2022, 02:47 PM",buy,37.5,38.976944308810765
3,MEGI,MainStay CBRE Global Infrastructure Megatrends Fund,Anagnos Jeremy,Portfolio Manager,"Jun 27, 2022",$15.47,502,7766,17080,"Jun 28, 2022, 02:19 PM",buy,15.890000343322754,18.651863922028852
4,OESX,"ORION ENERGY SYSTEMS, INC.",Otten Anthony L.,Director,"Jun 27, 2022",$2.10,2000,4197,145534,"Jun 28, 2022, 02:16 PM",buy,2.049999952316284,3.1666111045413547
5,FXNC,FIRST NATIONAL CORP /VA/,Patel Kirtesh,Director,"Jun 27, 2022",$17.99,5250,94462,18061,"Jun 28, 2022, 01:41 PM",buy,17.799999237060547,21.637499968210857
6,CAMP,CalAmp Corp.,GARDNER JEFFERY R,President & CEO,"Jun 28, 2022",$4.83,20000,96600,313683,"Jun 28, 2022, 11:57 AM",buy,4.28000020980835,7.380111106236776
7,QNBC,QNB CORP,Bimes Randy S.,Director,"Jun 24, 2022",$28.70,348,9988,110681,"Jun 28, 2022, 11:56 AM",buy,27.149999618530273,35.46861114501953
8,RCG,"RENN Fund, Inc.",STAHL MURRAY,President & CEO,"Jun 27, 2022",$2.29,2,5,3364,"Jun 28, 2022, 11:36 AM",buy,2.180000066757202,2.467888886398739
9,RCG,"RENN Fund, Inc.",STAHL MURRAY,President & CEO,"Jun 27, 2022",$2.29,75,172,42142,"Jun 28, 2022, 11:36 AM",buy,2.180000066757202,2.467888886398739
10,RCG,"RENN Fund, Inc.",STAHL MURRAY,President & CEO,"Jun 27, 2022",$2.29,300,687,172108,"Jun 28, 2022, 11:36 AM",buy,2.180000066757202,2.467888886398739
11,RCG,"RENN Fund, Inc.",STAHL MURRAY,President & CEO,"Jun 27, 2022",$2.29,300,687,168700,"Jun 28, 2022, 11:36 AM",buy,2.180000066757202,2.467888886398739
12,QNBC,QNB CORP,Mann Jennifer L,Director,"Jun 24, 2022",$28.70,209,5998,4512,"Jun 28, 2022, 11:36 AM",buy,27.149999618530273,35.46861114501953
13,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 27, 2022",$1538.64,1,1539,43123,"Jun 28, 2022, 11:21 AM",buy,1505.7900390625,1307.6339443630643
14,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 27, 2022",$1538.64,3,4616,1735,"Jun 28, 2022, 11:21 AM",buy,1505.7900390625,1307.6339443630643
15,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 27, 2022",$1538.64,2,3077,1363,"Jun 28, 2022, 11:21 AM",buy,1505.7900390625,1307.6339443630643
16,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 27, 2022",$1538.64,1,1539,1525,"Jun 28, 2022, 11:21 AM",buy,1505.7900390625,1307.6339443630643
17,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 27, 2022",$1538.64,2,3077,1462,"Jun 28, 2022, 11:21 AM",buy,1505.7900390625,1307.6339443630643
18,TPL,Texas Pacific Land Corp,STAHL MURRAY,Director,"Jun 27, 2022",$1538.64,13,20002,206509,"Jun 28, 2022, 11:21 AM",buy,1505.7900390625,1307.6339443630643
19,BRID,BRIDGFORD FOODS CORP,Silva Juan Luis,V.P. Plant Superintendent,"Jun 14, 2022",$12.89,57,735,57,"Jun 28, 2022, 10:28 AM",buy,12.75,11.973055548138088
20,BWFG,"Bankwell Financial Group, Inc.",Ivanov Penko Krassimir,EVP & Chief Financial Officer,"Jun 24, 2022",$30.75,200,6150,1679,"Jun 28, 2022, 09:15 AM",buy,30.959999084472656,32.96633344226413
21,BWFG,"Bankwell Financial Group, Inc.",Garnett James M Jr,Director,"Jun 24, 2022",$30.50,10000,305000,18708,"Jun 28, 2022, 09:15 AM",buy,30.959999084472656,32.96633344226413
22,TURN,180 DEGREE CAPITAL CORP. /NY/,Gift Alicia M,"Treasurer, Secretary","Jun 27, 2022",$6.09,756,4604,34500,"Jun 28, 2022, 08:59 AM",buy,6.079999923706055,6.907944446139865
23,CHK,CHESAPEAKE ENERGY CORP,DELL'OSSO DOMENIC J JR,President and CEO,"Jun 24, 2022",$82.04,3000,246126,35891,"Jun 28, 2022, 07:09 AM",buy,87.01000213623047,76.00372219085693
24,VOXX,VOXX International Corp,Kahli Beat,Director,"Jun 27, 2022",$9.23,5000,46150,4590000,"Jun 28, 2022, 07:00 AM",buy,9.279999732971191,9.972000005510118
25,IVC,INVACARE CORP,Rosen Steven H,10% Owner,"Jun 27, 2022",$1.51,50000,75500,3946558,"Jun 27, 2022, 09:51 PM",buy,1.3600000143051147,2.3194999986224705
26,IVC,INVACARE CORP,Rosen Steven H,10% Owner,"Jun 21, 2022",$1.44,100000,144000,3896558,"Jun 27, 2022, 09:51 PM",buy,1.3600000143051147,2.3194999986224705
27,CNTA,Centessa Pharmaceuticals plc,SAHA SAURABH,Chief Executive Officer,"Jun 24, 2022",$4.63,10000,46284,38000,"Jun 27, 2022, 09:28 PM",buy,4.989999771118164,9.516944457425012
28,FUND,SPROTT FOCUS TRUST INC.,GEORGE W WHITNEY,Director,"Jun 23, 2022",$7.50,8494,63680,59420,"Jun 27, 2022, 08:59 PM",buy,7.619999885559082,8.602333347002665
29,FUND,SPROTT FOCUS TRUST INC.,GEORGE W WHITNEY,Director,"May 19, 2022",$8.25,10000,82490,50926,"Jun 27, 2022, 08:59 PM",buy,7.619999885559082,8.602333347002665
30,ASNB,EKIMAS Corp,Rouf Henrik,10% Owner,"May 17, 2022",$0.03,4335857,142367,1557236,"Jun 27, 2022, 08:27 PM",buy,1.399999976158142,1.377000000845227
31,DVA,DAVITA INC.,STAFFIERI MICHAEL DAVID,"Chief Operating Officer, DKC","Jun 23, 2022",$77.70,20000,1554000,61190,"Jun 27, 2022, 07:31 PM",buy,81.45999908447266,106.8560001373291
32,VINC,"Vincerx Pharma, Inc.",Hamdy Ahmed MD,Chief Executive Officer,"Jun 23, 2022",$1.41,24200,34137,38480,"Jun 27, 2022, 07:20 PM",buy,1.2999999523162842,6.734055552879969
33,RSVR,"Reservoir Media, Inc.",Heindlmeyer James A,Chief Financial Officer,"Jun 27, 2022",$6.46,7700,49742,26710,"Jun 27, 2022, 06:49 PM",buy,6.699999809265137,7.896888894504971
34,OXY,OCCIDENTAL PETROLEUM CORP /DE/,BERKSHIRE HATHAWAY INC,10% Owner,"Jun 23, 2022",$55.39,794389,44001440,153508235,"Jun 27, 2022, 06:43 PM",buy,59.099998474121094,45.9576111263699
35,CPSS,"CONSUMER PORTFOLIO SERVICES, INC.","BLACK DIAMOND CAPITAL MANAGEMENT, L.L.C.",10% Owner,"Jun 23, 2022",$10.52,47579,500674,4806665,"Jun 27, 2022, 06:08 PM",buy,10.319999694824219,10.521611128913031
